loss
3.2258477
2.9730499
2.8179126
2.7045555
2.417913
2.3473215
2.2789295
2.0757232
1.9569938
1.6925465
1.6149207
1.4898283
1.32155
1.2195717
1.2225517
1.0995299
1.1941011
1.1905782
1.1797504
1.1933175
1.1563783
1.2218513
1.1970656
1.2351265
1.185128
1.1737186
1.1430331
1.1918615
1.2174942
1.178086
1.1992338
1.1310122
1.1593487
1.2454858
1.162245
1.180098
1.2020942
1.1791977
1.1181405
1.1278417
1.1078206
1.1667533
1.1515421
1.1595922
1.1785424
1.1948601
1.1177031
1.1033897
1.1661861
1.2306168
1.1524447
1.1580863
1.1407001
1.1691892
1.1785889
1.1184846
1.1491042
1.0625597
1.1329829
1.1120046
1.132881
1.1427459
1.2007987
1.1703913
1.0934885
1.1237237
1.1436118
1.1257328
1.1146855
1.1971898
1.1462588
1.1180568
1.2396235
1.1586425
1.1467698
1.1250665
1.2087507
1.1693982
1.1350914
1.1594515
1.0988059
1.1920049
1.2122127
1.0903249
1.1710649
1.0860736
1.1560483
1.1102157
1.1785402
1.1230298
1.0948085
1.128196
1.1083996
1.1487501
1.1014714
1.1327968
1.1316016
1.0712204
1.1123248
1.1450337
1.1902919
1.1464075
1.2022039
1.1701884
1.0766528
1.0848166
1.1091943
1.1123221
1.132872
1.1419244
1.0627294
1.1115758
1.0352616
1.0979558
1.0852451
1.0888941
1.1258821
1.0857788
1.1299369
1.0611019
1.1509401
1.0736736
1.101483
1.1236979
1.0745327
1.1610202
1.1875191
1.1188437
1.1170756
1.1451826
1.1050686
1.0672731
1.1022625
1.1303792
1.0843549
1.1210597
1.0959489
1.1027228
1.0859108
1.0869675
1.0944742
1.1184213
1.118762
1.0332631
1.1139609
1.0572999
1.1272235
1.1202016
1.0571765
1.1117563
1.072925
1.0706971
1.127585
1.0926812
1.020277
1.0432019
1.1235627
1.2076916
1.148617
1.0666482
1.0887483
1.0995035
1.0686985
1.0690727
1.1021247
1.0739763
1.0879184
1.0986208
1.024519
1.1032827
1.1236078
1.0917847
1.0652782
1.18227
1.1039054
1.0826383
1.1543059
1.0549554
1.0855838
1.0673113
1.0418954
1.0040295
1.1367223
1.142025
1.0893172
1.0294635
1.0556781
1.0963986
1.0387177
1.05071
1.0525576
1.1242653
1.0218565
1.092424
1.0232999
1.0319076
1.072036
1.019403
1.0877821
1.0733844
1.0681733
1.0915719
1.0962919
1.1223284
1.0530524
1.0910203
1.083194
1.0045671
1.0218023
1.0532911
1.0766145
1.0472567
1.0644858
1.0736139
1.0662683
1.1255326
1.055902
1.0338054
1.0770572
1.025825
1.0348518
1.0258605
1.0348377
1.1186876
1.0528942
1.0813795
1.0548754
1.0773176
1.0817626
0.989483
1.0802411
1.0836226
1.0731598
1.0597467
1.011849
0.9674044
1.0909128
1.0744927
1.0831747
1.0510781
1.1232688
1.0342405
1.0784618
1.0280192
1.0657991
1.0331997
0.9753283
1.0331074
1.0795707
1.0718272
1.0261203
1.0961504
1.0954939
1.0906459
1.0163858
1.0832458
0.9717809
0.98987347
1.1169927
1.0161601
1.0158465
1.1539602
1.1049014
1.0957007
1.0766733
1.0400441
1.0623912
1.0308506
0.99822754
1.0302246
1.0896614
1.0659226
1.1303067
1.059912
1.0000752
1.0636524
1.112417
0.98583674
1.0855842
1.0428089
1.134627
1.0424206
1.1258051
1.0805831
1.0627546
1.0461447
1.0242875
1.1000564
1.0625198
1.1055269
0.97168815
1.0591751
1.0386356
1.0995803
1.066612
0.9869578
0.9808618
1.0726368
1.0619581
1.121981
1.0578191
1.0507882
1.0641754
1.0092819
1.0995622
1.0675721
1.024699
1.0506251
1.0876157
0.9995347
1.0555815
1.0162266
1.0510175
1.0245864
1.0542575
1.0318329
1.0986937
1.0658815
1.0283477
1.0826545
1.0722761
1.060997
1.0645412
0.9853992
1.032508
1.0458992
1.0177245
1.0588124
1.0350116
1.0413752
1.0038865
1.0474505
1.0827829
1.0428846
1.0676818
1.0535325
0.9655813
1.0726275
0.96770334
1.0273402
1.0761765
0.98619056
1.0218878
1.0297835
1.0625467
1.0397675
1.0194776
0.968095
1.0120283
1.0910373
1.0273945
1.0668375
0.99850786
0.9968831
1.0725242
1.0359079
1.0584302
1.1309656
1.0381325
0.9898559
1.0299077
0.95724726
1.0964373
1.0062643
1.0397067
1.0894136
1.0546391
1.0857389
1.0203261
1.115217
1.1135561
1.0691735
1.0300583
1.0857952
1.0817845
1.0598114
0.9857272
0.9796611
1.0553472
1.0258439
1.084388
0.98106
1.0429718
1.0534427
1.0480452
1.0240905
1.082538
0.9688271
1.0674548
1.006237
1.0541832
1.0400743
1.0212996
0.99054563
0.98416424
1.0567181
1.0846264
1.0470579
1.0790203
1.068788
1.0214486
1.0564862
1.0346721
1.047964
1.0744467
0.99981153
0.9898315
1.0570464
1.0512474
1.0403244
1.0509835
1.0220108
1.0096326
1.0612531
1.0291398
1.0672373
1.1218982
1.0338442
1.0377128
0.9702048
1.1013446
1.0219524
1.0328472
1.0209099
1.0305253
1.0402311
1.0521744
1.0238564
1.0924001
1.0369242
1.0366828
0.9620011
0.96396863
1.0882976
1.0410093
1.0079715
1.0016187
1.0128443
1.028216
1.121308
1.0180699
0.98692346
1.0866556
1.1189823
1.0435418
1.0205827
1.0621808
1.0378096
1.0044041
1.0027385
1.0915506
1.0189706
0.98010826
1.032839
0.98534846
1.0121562
1.0627269
1.1245419
0.98175085
1.0459099
0.9968207
1.0180182
1.0288131
1.0023878
1.0456197
1.0244944
0.97970843
1.0650374
1.0107217
1.0046718
1.0643675
1.0134479
1.0287664
1.0630457
1.0423414
0.9963708
1.0906988
1.0231984
1.0867397
1.0297595
1.0339494
0.92503154
1.1068691
1.0306754
1.0562689
0.9891465
1.1111523
0.9909527
0.9699639
1.080095
0.98989105
1.0029745
1.0926851
1.0547593
1.0426198
1.0142112
1.0464592
1.033981
0.9857242
1.0902498
1.0198497
1.0355752
1.0483365
1.0875747
0.9713463
1.1005445
1.0630189
1.0038482
1.0403309
1.0225136
1.0587282
1.0646302
0.9828563
0.9975656
0.96591604
1.0379568
1.0141463
1.0674862
1.0453678
1.05577
1.048666
0.9946
1.061796
1.0883543
0.99386954
1.0235252
1.0767676
1.0461018
1.0008622
1.0334705
1.0148785
1.062685
1.0088155
1.0147381
1.079021
1.029086
0.9971567
1.0039032
1.034823
1.0532111
1.0823423
1.0779002
1.0223433
1.0400628
0.9993964
1.0392611
1.0544605
1.0923398
1.0090178
1.0360658
1.0488062
0.9901162
1.0338418
0.9968184
1.0420852
1.0029967
1.0353869
1.0629199
1.0730801
1.0198606
1.0198537
1.0124005
0.9822202
1.0798694
1.0423238
1.0356122
1.0900683
1.0078527
1.0101576
1.0765002
1.0006618
1.0155317
1.0412977
0.98243773
1.0273323
1.0209303
1.0198011
1.0190634
1.0847481
1.0455458
0.98815274
0.9997988
1.120765
1.0061073
0.99545336
1.0241606
1.044783
1.066594
1.0315772
1.0386424
1.0930927
0.9926803
1.0469755
0.9922015
1.0039463
0.985783
1.0192869
1.022929
1.0227954
0.995666
0.95110846
0.9658206
1.0346944
1.072237
0.9862013
1.0387483
1.0366334
1.0394223
1.0793756
1.1102942
1.0558548
0.96450746
1.04547
0.98778045
0.99364996
1.0606017
1.0470273
1.0048785
1.1405746
1.0225239
1.0102028
1.0926409
1.0259418
1.018953
1.0412962
0.99777615
1.0232271
0.9866274
1.0131611
1.020313
1.007699
1.0491468
1.0732436
1.1001838
1.0277429
1.0324199
1.0272045
0.97235006
0.983076
0.99084014
1.037581
1.0259
1.0327172
1.0659143
0.99605393
0.9814437
1.0933162
1.0039525
1.0052927
1.0120778
1.0490496
1.0039612
1.0153602
1.0048562
0.9751815
1.0026644
1.0266584
1.0871463
1.0078384
1.0534816
0.97851384
1.0732248
1.093658
1.092272
1.0873551
1.0084808
1.056837
1.0380181
1.0119834
1.0133157
0.9871948
1.0579288
1.0756578
0.9672106
0.9749353
0.9952332
1.0229034
1.0014689
1.0815661
0.9640571
1.037736
0.99919456
1.0643502
0.9859083
1.0444846
1.062887
1.0461134
1.0882784
1.0043036
0.9627023
1.007007
1.084314
1.046294
0.96474326
1.0203183
1.0033797
1.0357543
1.050596
1.0739009
1.0981021
1.0100338
1.0023552
1.0724424
1.0136179
1.0457942
1.0239317
1.0830088
1.0057932
1.02504
0.9990722
0.96638906
1.0526772
0.999403
0.9781493
1.0360351
1.0330324
1.0532715
1.0520626
1.1033872
1.1440595
1.038814
1.0592632
1.0128627
1.0698545
1.0179396
0.96637046
1.0236017
1.1429129
1.0567032
1.0224583
0.99898267
1.0461196
1.0244958
1.0557001
1.0109097
1.0532205
1.0557047
1.0226456
1.0715699
1.0853436
1.0120367
1.0077316
1.0221466
1.0416324
1.0021839
0.969393
0.9585937
1.0303121
1.0182769
1.0332894
0.9791598
1.0903243
1.0152411
1.026838
0.98911965
1.0020788
1.0461823
1.0067663
1.0428917
0.9765293
1.0073984
1.04868
0.9618496
1.0182087
1.0149252
1.0909622
0.9973225
0.9824922
1.0749274
1.0174425
1.0552359
0.99600875
1.0540872
0.983358
1.0598633
1.0081079
1.0423629
0.98368156
1.0422549
0.97313035
1.0113778
1.0839456
1.0771055
1.0419539
1.0328059
0.9723479
1.0170922
1.0566359
1.0921648
1.0243763
1.067096
1.0586166
1.0145953
0.9886331
1.0308514
1.0525591
0.961596
0.97861546
1.0238417
1.0219363
1.0570233
1.0468025
1.0275724
0.9698022
0.98811924
1.023375
1.0071173
1.0029097
1.0167029
1.0574472
1.0604436
1.0264728
1.1330357
1.0312893
0.99736893
0.9701967
0.9998659
1.0644284
1.0228081
0.99544054
1.0150559
0.99484277
1.0272324
0.9890728
0.9989754
0.9652686
1.0725777
1.0205489
1.0461264
1.0693334
1.0562892
1.0267829
1.0312217
0.95438445
0.9737916
1.0743566
1.021042
1.0076678
1.0150326
1.061512
1.0570798
1.0018876
1.0089774
0.97131824
1.0740851
1.0181142
1.006862
0.99214065
1.0500288
1.0172882
1.0521859
1.0479854
1.0200042
1.0372233
1.0511918
1.0092351
1.0833833
1.0066367
1.0695043
1.0070121
0.9758991
1.0093408
1.0552814
1.0052962
0.9906648
1.0874631
0.9753295
1.002357
0.97162485
1.0393827
1.0480939
1.105334
0.99088174
1.0745678
1.0356998
1.062466
0.95745826
1.0119137
1.0133315
1.0586231
1.0975786
1.0610846
0.99691534
1.0021913
1.0239531
1.114302
1.0682907
1.0094913
1.1017354
1.0660279
1.0265955
1.0074149
1.0102344
0.9936061
1.0167437
0.98658174
1.1014608
1.0635148
1.0341629
1.0469706
0.99434793
1.010864
1.0433857
1.041119
1.0679815
1.0105535
1.0206523
1.0026765
0.9960039
1.0499784
1.1051341
1.0745871
1.0966827
1.0120177
1.0232775
0.98817813
0.99788857
1.0489197
1.0571526
1.065817
1.0018237
1.0614234
0.9494338
1.0187943
1.0082055
1.0828544
1.0657114
1.0604026
1.0260535
1.0180728
1.0276142
1.0223099
1.0243702
1.0187523
1.1285225
1.0275689
1.0427815
1.0439695
1.0364051
1.0200623
0.9928874
1.029461
1.0306842
1.0324856
1.009295
1.0458035
1.0765849
1.02786
1.0093883
